Freq.	V(vo)/V(Vi)
2.34963282084801e+004	(-1.97391683320892e+001dB,9.59147201525322e+001°)
2.35504928389571e+004	(-1.97617170829868e+001dB,9.58993288291493e+001°)
2.36047823318028e+004	(-1.97842535188008e+001dB,9.58839862036359e+001°)
2.36591969748546e+004	(-1.98067777017742e+001dB,9.58686920602453e+001°)
2.37137370566136e+004	(-1.98292896938889e+001dB,9.58534461847966e+001°)
2.37684028662458e+004	(-1.98517895567680e+001dB,9.58382483632057e+001°)
2.38231946935839e+004	(-1.98742773517245e+001dB,9.58230983844952e+001°)
2.38781128291288e+004	(-1.98967531396305e+001dB,9.58079960371842e+001°)
2.39331575640509e+004	(-1.99192169813639e+001dB,9.57929411130499e+001°)
2.39883291901919e+004	(-1.99416689369035e+001dB,9.57779334033993e+001°)
2.40436280000663e+004	(-1.99641090664610e+001dB,9.57629727022456e+001°)
2.40990542868629e+004	(-1.99865374296000e+001dB,9.57480588040902e+001°)
2.41546083444464e+004	(-2.00089540856318e+001dB,9.57331915044117e+001°)
2.42102904673587e+004	(-2.00313590936420e+001dB,9.57183706012937e+001°)
2.42661009508211e+004	(-2.00537525122252e+001dB,9.57035958930478e+001°)
2.43220400907351e+004	(-2.00761343995709e+001dB,9.56888671786549e+001°)
2.43781081836845e+004	(-2.00985048141168e+001dB,9.56741842600000e+001°)
2.44343055269366e+004	(-2.01208638131185e+001dB,9.56595469389862e+001°)
2.44906324184444e+004	(-2.01432114542189e+001dB,9.56449550191671e+001°)
2.45470891568472e+004	(-2.01655477945111e+001dB,9.56304083048274e+001°)
2.46036760414732e+004	(-2.01878728910268e+001dB,9.56159066025637e+001°)
2.46603933723403e+004	(-2.02101867996958e+001dB,9.56014497186439e+001°)
2.47172414501582e+004	(-2.02324895772402e+001dB,9.55870374617136e+001°)
2.47742205763297e+004	(-2.02547812793009e+001dB,9.55726696412041e+001°)
2.48313310529526e+004	(-2.02770619612895e+001dB,9.55583460674073e+001°)
2.48885731828208e+004	(-2.02993316786343e+001dB,9.55440665523282e+001°)
2.49459472694264e+004	(-2.03215904863831e+001dB,9.55298309087885e+001°)
2.50034536169611e+004	(-2.03438384392089e+001dB,9.55156389506686e+001°)
2.50610925303180e+004	(-2.03660755914155e+001dB,9.55014904931506e+001°)
2.51188643150926e+004	(-2.03883019970097e+001dB,9.54873853522817e+001°)
2.51767692775854e+004	(-2.04105177097948e+001dB,9.54733233459259e+001°)
2.52348077248025e+004	(-2.04327227834227e+001dB,9.54593042919431e+001°)
2.52929799644582e+004	(-2.04549172709682e+001dB,9.54453280106126e+001°)
2.53512863049759e+004	(-2.04771012255841e+001dB,9.54313943217959e+001°)
2.54097270554898e+004	(-2.04992746996149e+001dB,9.54175030475219e+001°)
2.54683025258472e+004	(-2.05214377458176e+001dB,9.54036540109595e+001°)
2.55270130266092e+004	(-2.05435904158802e+001dB,9.53898470351745e+001°)
2.55858588690532e+004	(-2.05657327616884e+001dB,9.53760819452570e+001°)
2.56448403651739e+004	(-2.05878648349359e+001dB,9.53623585679221e+001°)
2.57039578276854e+004	(-2.06099866868641e+001dB,9.53486767293754e+001°)
2.57632115700225e+004	(-2.06320983681414e+001dB,9.53350362575408e+001°)
2.58226019063427e+004	(-2.06541999300157e+001dB,9.53214369815981e+001°)
2.58821291515276e+004	(-2.06762914223808e+001dB,9.53078787315141e+001°)
2.59417936211848e+004	(-2.06983728957112e+001dB,9.52943613383707e+001°)
2.60015956316494e+004	(-2.07204443998330e+001dB,9.52808846346058e+001°)
2.60615354999856e+004	(-2.07425059844433e+001dB,9.52674484524155e+001°)
2.61216135439887e+004	(-2.07645576986808e+001dB,9.52540526260444e+001°)
2.61818300821865e+004	(-2.07865995920439e+001dB,9.52406969910943e+001°)
2.62421854338411e+004	(-2.08086317128182e+001dB,9.52273813822910e+001°)
2.63026799189505e+004	(-2.08306541100642e+001dB,9.52141056376170e+001°)
2.63633138582504e+004	(-2.08526668320169e+001dB,9.52008695940581e+001°)
2.64240875732161e+004	(-2.08746699265956e+001dB,9.51876730908501e+001°)
2.64850013860636e+004	(-2.08966634416137e+001dB,9.51745159678193e+001°)
2.65460556197520e+004	(-2.09186474247753e+001dB,9.51613980649984e+001°)
2.66072505979847e+004	(-2.09406219233910e+001dB,9.51483192243166e+001°)
2.66685866452114e+004	(-2.09625869842860e+001dB,9.51352792883752e+001°)
2.67300640866297e+004	(-2.09845426545703e+001dB,9.51222781002386e+001°)
2.67916832481869e+004	(-2.10064889804967e+001dB,9.51093155044872e+001°)
2.68534444565816e+004	(-2.10284260086776e+001dB,9.50963913457283e+001°)
2.69153480392657e+004	(-2.10503537849562e+001dB,9.50835054706563e+001°)
2.69773943244457e+004	(-2.10722723552282e+001dB,9.50706577259080e+001°)
2.70395836410850e+004	(-2.10941817650741e+001dB,9.50578479592921e+001°)
2.71019163189049e+004	(-2.11160820598287e+001dB,9.50450760191054e+001°)
2.71643926883873e+004	(-2.11379732844528e+001dB,9.50323417559837e+001°)
2.72270130807756e+004	(-2.11598554841800e+001dB,9.50196450192119e+001°)
2.72897778280769e+004	(-2.11817287034085e+001dB,9.50069856602893e+001°)
2.73526872630636e+004	(-2.12035929864560e+001dB,9.49943635315937e+001°)
2.74157417192753e+004	(-2.12254483775548e+001dB,9.49817784858712e+001°)
2.74789415310204e+004	(-2.12472949206296e+001dB,9.49692303768676e+001°)
2.75422870333781e+004	(-2.12691326593743e+001dB,9.49567190591522e+001°)
2.76057785621999e+004	(-2.12909616371732e+001dB,9.49442443879025e+001°)
2.76694164541116e+004	(-2.13127818974203e+001dB,9.49318062196071e+001°)
2.77332010465148e+004	(-2.13345934830477e+001dB,9.49194044113125e+001°)
2.77971326775893e+004	(-2.13563964369101e+001dB,9.49070388203981e+001°)
2.78612116862941e+004	(-2.13781908013415e+001dB,9.48947093059678e+001°)
2.79254384123698e+004	(-2.13999766189787e+001dB,9.48824157268519e+001°)
2.79898131963400e+004	(-2.14217539316342e+001dB,9.48701579437664e+001°)
2.80543363795135e+004	(-2.14435227815092e+001dB,9.48579358176053e+001°)
2.81190083039858e+004	(-2.14652832100364e+001dB,9.48457492093239e+001°)
2.81838293126409e+004	(-2.14870352586833e+001dB,9.48335979822813e+001°)
2.82487997491534e+004	(-2.15087789689142e+001dB,9.48214819992046e+001°)
2.83139199579901e+004	(-2.15305143814479e+001dB,9.48094011243786e+001°)
2.83791902844119e+004	(-2.15522415373238e+001dB,9.47973552224114e+001°)
2.84446110744755e+004	(-2.15739604771337e+001dB,9.47853441584028e+001°)
2.85101826750354e+004	(-2.15956712410391e+001dB,9.47733677992011e+001°)
2.85759054337458e+004	(-2.16173738695204e+001dB,9.47614260115851e+001°)
2.86417796990621e+004	(-2.16390684023845e+001dB,9.47495186629348e+001°)
2.87078058202432e+004	(-2.16607548792349e+001dB,9.47376456217300e+001°)
2.87739841473530e+004	(-2.16824333397810e+001dB,9.47258067575041e+001°)
2.88403150312623e+004	(-2.17041038235885e+001dB,9.47140019393234e+001°)
2.89067988236510e+004	(-2.17257663692637e+001dB,9.47022310382620e+001°)
2.89734358770095e+004	(-2.17474210163601e+001dB,9.46904939255959e+001°)
2.90402265446407e+004	(-2.17690678030657e+001dB,9.46787904727837e+001°)
2.91071711806623e+004	(-2.17907067682257e+001dB,9.46671205527819e+001°)
2.91742701400079e+004	(-2.18123379500960e+001dB,9.46554840389348e+001°)
2.92415237784295e+004	(-2.18339613867307e+001dB,9.46438808050146e+001°)
2.93089324524994e+004	(-2.18555771162956e+001dB,9.46323107255581e+001°)
2.93764965196115e+004	(-2.18771851763081e+001dB,9.46207736766523e+001°)
2.94442163379838e+004	(-2.18987856044577e+001dB,9.46092695335814e+001°)
2.95120922666600e+004	(-2.19203784378594e+001dB,9.45977981727486e+001°)
2.95801246655116e+004	(-2.19419637139887e+001dB,9.45863594723197e+001°)
2.96483138952396e+004	(-2.19635414694940e+001dB,9.45749533096685e+001°)
2.97166603173764e+004	(-2.19851117413063e+001dB,9.45635795637110e+001°)
2.97851642942880e+004	(-2.20066745660809e+001dB,9.45522381132887e+001°)
2.98538261891757e+004	(-2.20282299801401e+001dB,9.45409288387217e+001°)
2.99226463660780e+004	(-2.20497780199189e+001dB,9.45296516202977e+001°)
2.99916251898726e+004	(-2.20713187208206e+001dB,9.45184063392492e+001°)
3.00607630262784e+004	(-2.20928521192955e+001dB,9.45071928772983e+001°)
3.01300602418573e+004	(-2.21143782506894e+001dB,9.44960111172691e+001°)
3.01995172040162e+004	(-2.21358971503853e+001dB,9.44848609417231e+001°)
3.02691342810091e+004	(-2.21574088541261e+001dB,9.44737422340624e+001°)
3.03389118419387e+004	(-2.21789133965626e+001dB,9.44626548795325e+001°)
3.04088502567588e+004	(-2.22004108128350e+001dB,9.44515987619820e+001°)
3.04789498962758e+004	(-2.22219011374549e+001dB,9.44405737669813e+001°)
3.05492111321511e+004	(-2.22433844051460e+001dB,9.44295797811317e+001°)
3.06196343369028e+004	(-2.22648606504441e+001dB,9.44186166907414e+001°)
3.06902198839076e+004	(-2.22863299072468e+001dB,9.44076843828144e+001°)
3.07609681474030e+004	(-2.23077922098248e+001dB,9.43967827456759e+001°)
3.08318795024895e+004	(-2.23292475920312e+001dB,9.43859116672097e+001°)
3.09029543251319e+004	(-2.23506960873208e+001dB,9.43750710364969e+001°)
3.09741929921617e+004	(-2.23721377294438e+001dB,9.43642607435897e+001°)
3.10455958812795e+004	(-2.23935725516540e+001dB,9.43534806777448e+001°)
3.11171633710561e+004	(-2.24150005870495e+001dB,9.43427307300473e+001°)
3.11888958409353e+004	(-2.24364218689388e+001dB,9.43320107916966e+001°)
3.12607936712354e+004	(-2.24578364297674e+001dB,9.43213207544145e+001°)
3.13328572431517e+004	(-2.24792443023567e+001dB,9.43106605108380e+001°)
3.14050869387580e+004	(-2.25006455192065e+001dB,9.43000299541032e+001°)
3.14774831410090e+004	(-2.25220401127072e+001dB,9.42894289760812e+001°)
3.15500462337421e+004	(-2.25434281148147e+001dB,9.42788574726253e+001°)
3.16227766016796e+004	(-2.25648095577449e+001dB,9.42683153367354e+001°)
3.16956746304307e+004	(-2.25861844731134e+001dB,9.42578024641962e+001°)
3.17687407064935e+004	(-2.26075528929841e+001dB,9.42473187507676e+001°)
3.18419752172570e+004	(-2.26289148485591e+001dB,9.42368640921893e+001°)
3.19153785510034e+004	(-2.26502703712735e+001dB,9.42264383854212e+001°)
3.19889510969098e+004	(-2.26716194923134e+001dB,9.42160415268411e+001°)
3.20626932450504e+004	(-2.26929622427981e+001dB,9.42056734146972e+001°)
3.21366053863989e+004	(-2.27142986534506e+001dB,9.41953339471025e+001°)
3.22106879128301e+004	(-2.27356287550699e+001dB,9.41850230228203e+001°)
3.22849412171221e+004	(-2.27569525781353e+001dB,9.41747405403075e+001°)
3.23593656929585e+004	(-2.27782701532224e+001dB,9.41644864003102e+001°)
3.24339617349306e+004	(-2.27995815106570e+001dB,9.41542605024658e+001°)
3.25087297385391e+004	(-2.28208866801540e+001dB,9.41440627473804e+001°)
3.25836701001966e+004	(-2.28421856919703e+001dB,9.41338930362007e+001°)
3.26587832172293e+004	(-2.28634785758243e+001dB,9.41237512704930e+001°)
3.27340694878795e+004	(-2.28847653613658e+001dB,9.41136373527785e+001°)
3.28095293113076e+004	(-2.29060460780873e+001dB,9.41035511854279e+001°)
3.28851630875939e+004	(-2.29273207552552e+001dB,9.40934926713273e+001°)
3.29609712177414e+004	(-2.29485894223080e+001dB,9.40834617149594e+001°)
3.30369541036771e+004	(-2.29698521081293e+001dB,9.40734582193092e+001°)
3.31131121482547e+004	(-2.29911088414737e+001dB,9.40634820894762e+001°)
3.31894457552566e+004	(-2.30123596513249e+001dB,9.40535332300868e+001°)
3.32659553293960e+004	(-2.30336045662213e+001dB,9.40436115470080e+001°)
3.33426412763191e+004	(-2.30548436147006e+001dB,9.40337169456094e+001°)
3.34195040026070e+004	(-2.30760768248605e+001dB,9.40238493328736e+001°)
3.34965439157783e+004	(-2.30973042251836e+001dB,9.40140086151014e+001°)
3.35737614242910e+004	(-2.31185258434783e+001dB,9.40041946998012e+001°)
3.36511569375446e+004	(-2.31397417076390e+001dB,9.39944074945694e+001°)
3.37287308658824e+004	(-2.31609518456582e+001dB,9.39846469081018e+001°)
3.38064836205937e+004	(-2.31821562849073e+001dB,9.39749128478499e+001°)
3.38844156139157e+004	(-2.32033550529513e+001dB,9.39652052239691e+001°)
3.39625272590363e+004	(-2.32245481770458e+001dB,9.39555239454759e+001°)
3.40408189700955e+004	(-2.32457356845458e+001dB,9.39458689223491e+001°)
3.41192911621883e+004	(-2.32669176024403e+001dB,9.39362400652305e+001°)
3.41979442513663e+004	(-2.32880939576511e+001dB,9.39266372843953e+001°)
3.42767786546405e+004	(-2.33092647769711e+001dB,9.39170604911778e+001°)
3.43557947899829e+004	(-2.33304300871379e+001dB,9.39075095975537e+001°)
3.44349930763292e+004	(-2.33515899145132e+001dB,9.38979845148832e+001°)
3.45143739335810e+004	(-2.33727442855698e+001dB,9.38884851562330e+001°)
3.45939377826076e+004	(-2.33938932264870e+001dB,9.38790114343937e+001°)
3.46736850452485e+004	(-2.34150367635436e+001dB,9.38695632625917e+001°)
3.47536161443159e+004	(-2.34361749227302e+001dB,9.38601405541520e+001°)
3.48337315035965e+004	(-2.34573077296881e+001dB,9.38507432240486e+001°)
3.49140315478539e+004	(-2.34784352105252e+001dB,9.38413711856134e+001°)
3.49945167028310e+004	(-2.34995573903207e+001dB,9.38320243551423e+001°)
3.50751873952521e+004	(-2.35206742951597e+001dB,9.38227026470468e+001°)
3.51560440528251e+004	(-2.35417859499256e+001dB,9.38134059767372e+001°)
3.52370871042440e+004	(-2.35628923799254e+001dB,9.38041342610466e+001°)
3.53183169791910e+004	(-2.35839936104090e+001dB,9.37948874164066e+001°)
3.53997341083387e+004	(-2.36050896661897e+001dB,9.37856653593925e+001°)
3.54813389233528e+004	(-2.36261805723450e+001dB,9.37764680073052e+001°)
3.55631318568938e+004	(-2.36472663533674e+001dB,9.37672952780309e+001°)
3.56451133426196e+004	(-2.36683470340049e+001dB,9.37581470891632e+001°)
3.57272838151881e+004	(-2.36894226385036e+001dB,9.37490233593490e+001°)
3.58096437102588e+004	(-2.37104931913738e+001dB,9.37399240076985e+001°)
3.58921934644957e+004	(-2.37315587170007e+001dB,9.37308489533172e+001°)
3.59749335155694e+004	(-2.37526192392606e+001dB,9.37217981154684e+001°)
3.60578643021594e+004	(-2.37736747822181e+001dB,9.37127714137795e+001°)
3.61409862639565e+004	(-2.37947253697489e+001dB,9.37037687690387e+001°)
3.62242998416650e+004	(-2.38157710255241e+001dB,9.36947901015453e+001°)
3.63078054770052e+004	(-2.38368117735686e+001dB,9.36858353329059e+001°)
3.63915036127158e+004	(-2.38578476367771e+001dB,9.36769043841192e+001°)
3.64753946925559e+004	(-2.38788786387750e+001dB,9.36679971764356e+001°)
3.65594791613076e+004	(-2.38999048030798e+001dB,9.36591136323500e+001°)
3.66437574647784e+004	(-2.39209261528613e+001dB,9.36502536746824e+001°)
3.67282300498035e+004	(-2.39419427107790e+001dB,9.36414172256259e+001°)
3.68128973642482e+004	(-2.39629545001607e+001dB,9.36326042089201e+001°)
3.68977598570100e+004	(-2.39839615435885e+001dB,9.36238145471370e+001°)
3.69828179780216e+004	(-2.40049638638567e+001dB,9.36150481649652e+001°)
3.70680721782526e+004	(-2.40259614835541e+001dB,9.36063049858221e+001°)
3.71535229097122e+004	(-2.40469544250951e+001dB,9.35975849350183e+001°)
3.72391706254518e+004	(-2.40679427110814e+001dB,9.35888879371892e+001°)
3.73250157795670e+004	(-2.40889263634572e+001dB,9.35802139166431e+001°)
3.74110588272003e+004	(-2.41099054046939e+001dB,9.35715628001765e+001°)
3.74973002245433e+004	(-2.41308798565986e+001dB,9.35629345133669e+001°)
3.75837404288393e+004	(-2.41518497411737e+001dB,9.35543289817423e+001°)
3.76703798983858e+004	(-2.41728150802459e+001dB,9.35457461322052e+001°)
3.77572190925365e+004	(-2.41937758954546e+001dB,9.35371858917627e+001°)
3.78442584717042e+004	(-2.42147322086353e+001dB,9.35286481872412e+001°)
3.79314984973630e+004	(-2.42356840410615e+001dB,9.35201329466118e+001°)
3.80189396320509e+004	(-2.42566314142751e+001dB,9.35116400969959e+001°)
3.81065823393721e+004	(-2.42775743494931e+001dB,9.35031695671954e+001°)
3.81944270839995e+004	(-2.42985128677425e+001dB,9.34947212854723e+001°)
3.82824743316771e+004	(-2.43194469903273e+001dB,9.34862951799954e+001°)
3.83707245492227e+004	(-2.43403767380747e+001dB,9.34778911806692e+001°)
3.84591782045301e+004	(-2.43613021320089e+001dB,9.34695092168255e+001°)
3.85478357665719e+004	(-2.43822231928911e+001dB,9.34611492175336e+001°)
3.86366977054016e+004	(-2.44031399410822e+001dB,9.34528111133070e+001°)
3.87257644921564e+004	(-2.44240523976061e+001dB,9.34444948342782e+001°)
3.88150365990595e+004	(-2.44449605826140e+001dB,9.34362003109364e+001°)
3.89045144994227e+004	(-2.44658645166269e+001dB,9.34279274749037e+001°)
3.89941986676490e+004	(-2.44867642197406e+001dB,9.34196762563227e+001°)
3.90840895792349e+004	(-2.45076597121196e+001dB,9.34114465872215e+001°)
3.91741877107730e+004	(-2.45285510140597e+001dB,9.34032383998346e+001°)
3.92644935399546e+004	(-2.45494381452850e+001dB,9.33950516256050e+001°)
3.93550075455724e+004	(-2.45703211256625e+001dB,9.33868861973192e+001°)
3.94457302075224e+004	(-2.45911999751884e+001dB,9.33787420475848e+001°)
3.95366620068074e+004	(-2.46120747132969e+001dB,9.33706191090991e+001°)
3.96278034255385e+004	(-2.46329453595628e+001dB,9.33625173155178e+001°)
3.97191549469386e+004	(-2.46538119336887e+001dB,9.33544365999331e+001°)
3.98107170553443e+004	(-2.46746744548289e+001dB,9.33463768969152e+001°)
3.99024902362087e+004	(-2.46955329423411e+001dB,9.33383381401834e+001°)
3.99944749761043e+004	(-2.47163874154134e+001dB,9.33303202640220e+001°)
4.00866717627248e+004	(-2.47372378929860e+001dB,9.33223232030538e+001°)
4.01790810848885e+004	(-2.47580843944512e+001dB,9.33143468928611e+001°)
4.02717034325404e+004	(-2.47789269383259e+001dB,9.33063912680753e+001°)
4.03645392967549e+004	(-2.47997655438118e+001dB,9.32984562643236e+001°)
4.04575891697387e+004	(-2.48206002292437e+001dB,9.32905418171651e+001°)
4.05508535448328e+004	(-2.48414310134878e+001dB,9.32826478630841e+001°)
4.06443329165157e+004	(-2.48622579148537e+001dB,9.32747743386297e+001°)
4.07380277804057e+004	(-2.48830809519374e+001dB,9.32669211795860e+001°)
4.08319386332636e+004	(-2.49039001432604e+001dB,9.32590883239067e+001°)
4.09260659729954e+004	(-2.49247155067713e+001dB,9.32512757074483e+001°)
4.10204102986550e+004	(-2.49455270610430e+001dB,9.32434832686072e+001°)
4.11149721104465e+004	(-2.49663348236192e+001dB,9.32357109443589e+001°)
4.12097519097273e+004	(-2.49871388130467e+001dB,9.32279586733126e+001°)
4.13047501990104e+004	(-2.50079390469253e+001dB,9.32202263931308e+001°)
4.13999674819673e+004	(-2.50287355430791e+001dB,9.32125140421261e+001°)
4.14954042634306e+004	(-2.50495283194822e+001dB,9.32048215595431e+001°)
4.15910610493964e+004	(-2.50703173936297e+001dB,9.31971488841361e+001°)
4.16869383470278e+004	(-2.50911027829284e+001dB,9.31894959546585e+001°)
4.17830366646564e+004	(-2.51118845050955e+001dB,9.31818627113693e+001°)
4.18793565117860e+004	(-2.51326625775160e+001dB,9.31742490929605e+001°)
4.19758983990949e+004	(-2.51534370173511e+001dB,9.31666550402053e+001°)
4.20726628384386e+004	(-2.51742078418194e+001dB,9.31590804926728e+001°)
4.21696503428524e+004	(-2.51949750682221e+001dB,9.31515253916442e+001°)
4.22668614265544e+004	(-2.52157387136090e+001dB,9.31439896770532e+001°)
4.23642966049482e+004	(-2.52364987947244e+001dB,9.31364732901752e+001°)
4.24619563946254e+004	(-2.52572553288451e+001dB,9.31289761723047e+001°)
4.25598413133684e+004	(-2.52780083322353e+001dB,9.31214982644226e+001°)
4.26579518801533e+004	(-2.52987578220853e+001dB,9.31140395084030e+001°)
4.27562886151527e+004	(-2.53195038148844e+001dB,9.31065998460728e+001°)
4.28548520397380e+004	(-2.53402463272737e+001dB,9.30991792196662e+001°)
4.29536426764828e+004	(-2.53609853755037e+001dB,9.30917775715088e+001°)
4.30526610491651e+004	(-2.53817209762103e+001dB,9.30843948445030e+001°)
4.31519076827705e+004	(-2.54024531456357e+001dB,9.30770309811325e+001°)
4.32513831034949e+004	(-2.54231819000984e+001dB,9.30696859243116e+001°)
4.33510878387469e+004	(-2.54439072556882e+001dB,9.30623596177467e+001°)
4.34510224171511e+004	(-2.54646292282562e+001dB,9.30550520046655e+001°)
4.35511873685508e+004	(-2.54853478342726e+001dB,9.30477630289140e+001°)
4.36515832240105e+004	(-2.55060630892764e+001dB,9.30404926339743e+001°)
4.37522105158191e+004	(-2.55267750094369e+001dB,9.30332407652131e+001°)
4.38530697774925e+004	(-2.55474836103654e+001dB,9.30260073659727e+001°)
4.39541615437763e+004	(-2.55681889076876e+001dB,9.30187923815666e+001°)
4.40554863506492e+004	(-2.55888909170206e+001dB,9.30115957563610e+001°)
4.41570447353251e+004	(-2.56095896540649e+001dB,9.30044174355231e+001°)
4.42588372362565e+004	(-2.56302851342942e+001dB,9.29972573648733e+001°)
4.43608643931371e+004	(-2.56509773728675e+001dB,9.29901154893875e+001°)
4.44631267469047e+004	(-2.56716663853377e+001dB,9.29829917549866e+001°)
4.45656248397441e+004	(-2.56923521869534e+001dB,9.29758861080136e+001°)
4.46683592150901e+004	(-2.57130347926474e+001dB,9.29687984937089e+001°)
4.47713304176300e+004	(-2.57337142177547e+001dB,9.29617288591440e+001°)
4.48745389933069e+004	(-2.57543904773011e+001dB,9.29546771510469e+001°)
4.49779854893225e+004	(-2.57750635860808e+001dB,9.29476433157742e+001°)
4.50816704541397e+004	(-2.57957335588981e+001dB,9.29406273006267e+001°)
4.51855944374859e+004	(-2.58164004108645e+001dB,9.29336290522219e+001°)
4.52897579903557e+004	(-2.58370641566444e+001dB,9.29266485187840e+001°)
4.53941616650140e+004	(-2.58577248107482e+001dB,9.29196856480078e+001°)
4.54988060149985e+004	(-2.58783823878412e+001dB,9.29127403870804e+001°)
4.56036915951232e+004	(-2.58990369025238e+001dB,9.29058126841545e+001°)
4.57088189614811e+004	(-2.59196883691744e+001dB,9.28989024878910e+001°)
4.58141886714469e+004	(-2.59403368020173e+001dB,9.28920097462895e+001°)
4.59198012836804e+004	(-2.59609822155231e+001dB,9.28851344084626e+001°)
4.60256573581291e+004	(-2.59816246240113e+001dB,9.28782764231138e+001°)
4.61317574560315e+004	(-2.60022640416506e+001dB,9.28714357385362e+001°)
4.62381021399195e+004	(-2.60229004824807e+001dB,9.28646123054032e+001°)
4.63446919736223e+004	(-2.60435339603008e+001dB,9.28578060722236e+001°)
4.64515275222684e+004	(-2.60641644895437e+001dB,9.28510169886154e+001°)
4.65586093522893e+004	(-2.60847920838031e+001dB,9.28442450043905e+001°)
4.66659380314223e+004	(-2.61054167569979e+001dB,9.28374900704427e+001°)
4.67735141287132e+004	(-2.61260385228870e+001dB,9.28307521357257e+001°)
4.68813382145199e+004	(-2.61466573951042e+001dB,9.28240311518205e+001°)
4.69894108605149e+004	(-2.61672733874314e+001dB,9.28173270682659e+001°)
4.70977326396886e+004	(-2.61878865135205e+001dB,9.28106398364647e+001°)
4.72063041263524e+004	(-2.62084967865663e+001dB,9.28039694072441e+001°)
4.73151258961414e+004	(-2.62291042200082e+001dB,9.27973157317721e+001°)
4.74241985260178e+004	(-2.62497088276064e+001dB,9.27906787614058e+001°)
4.75335225942738e+004	(-2.62703106223631e+001dB,9.27840584477843e+001°)
4.76430986805348e+004	(-2.62909096176783e+001dB,9.27774547425816e+001°)
4.77529273657623e+004	(-2.63115058265752e+001dB,9.27708675971195e+001°)
4.78630092322571e+004	(-2.63320992622578e+001dB,9.27642969646046e+001°)
4.79733448636621e+004	(-2.63526899378517e+001dB,9.27577427963944e+001°)
4.80839348449660e+004	(-2.63732778661991e+001dB,9.27512050454964e+001°)
4.81947797625059e+004	(-2.63938630602252e+001dB,9.27446836639057e+001°)
4.83058802039704e+004	(-2.64144455328773e+001dB,9.27381786047874e+001°)
4.84172367584031e+004	(-2.64350252971938e+001dB,9.27316898213085e+001°)
4.85288500162052e+004	(-2.64556023655318e+001dB,9.27252172664992e+001°)
4.86407205691392e+004	(-2.64761767505712e+001dB,9.27187608933169e+001°)
4.87528490103317e+004	(-2.64967484653249e+001dB,9.27123206560423e+001°)
4.88652359342764e+004	(-2.65173175220386e+001dB,9.27058965074436e+001°)
4.89778819368377e+004	(-2.65378839332943e+001dB,9.26994884019912e+001°)
4.90907876152533e+004	(-2.65584477115313e+001dB,9.26930962935902e+001°)
4.92039535681381e+004	(-2.65790088691303e+001dB,9.26867201364437e+001°)
4.93173803954866e+004	(-2.65995674184132e+001dB,9.26803598850521e+001°)
4.94310686986765e+004	(-2.66201233716364e+001dB,9.26740154931966e+001°)
4.95450190804720e+004	(-2.66406767410083e+001dB,9.26676869163504e+001°)
4.96592321450265e+004	(-2.66612275387500e+001dB,9.26613741093689e+001°)
4.97737084978865e+004	(-2.66817757767918e+001dB,9.26550770270916e+001°)
4.98884487459941e+004	(-2.67023214671589e+001dB,9.26487956243492e+001°)
5.00034534976907e+004	(-2.67228646220587e+001dB,9.26425298573370e+001°)
5.01187233627201e+004	(-2.67434052532071e+001dB,9.26362796810205e+001°)
5.02342589522315e+004	(-2.67639433723449e+001dB,9.26300450512663e+001°)
5.03500608787833e+004	(-2.67844789915789e+001dB,9.26238259238484e+001°)
5.04661297563456e+004	(-2.68050121224953e+001dB,9.26176222545889e+001°)
5.05824662003042e+004	(-2.68255427766679e+001dB,9.26114340002206e+001°)
5.06990708274632e+004	(-2.68460709659557e+001dB,9.26052611167703e+001°)
5.08159442560488e+004	(-2.68665967017786e+001dB,9.25991035607942e+001°)
5.09330871057122e+004	(-2.68871199957706e+001dB,9.25929612889259e+001°)
5.10504999975333e+004	(-2.69076408592409e+001dB,9.25868342580376e+001°)
5.11681835540234e+004	(-2.69281593036732e+001dB,9.25807224248353e+001°)
5.12861383991291e+004	(-2.69486753403827e+001dB,9.25746257464695e+001°)
5.14043651582352e+004	(-2.69691889807474e+001dB,9.25685441804659e+001°)
5.15228644581683e+004	(-2.69897002359757e+001dB,9.25624776845389e+001°)
5.16416369271997e+004	(-2.70102091172555e+001dB,9.25564262157838e+001°)
5.17606831950493e+004	(-2.70307156357665e+001dB,9.25503897324533e+001°)
5.18800038928887e+004	(-2.70512198025094e+001dB,9.25443681914624e+001°)
5.19995996533441e+004	(-2.70717216284856e+001dB,9.25383615521522e+001°)
5.21194711105005e+004	(-2.70922211249381e+001dB,9.25323697718926e+001°)
5.22396188999045e+004	(-2.71127183024867e+001dB,9.25263928093885e+001°)
5.23600436585675e+004	(-2.71332131720789e+001dB,9.25204306226194e+001°)
5.24807460249697e+004	(-2.71537057447324e+001dB,9.25144831706960e+001°)
5.26017266390630e+004	(-2.71741960308726e+001dB,9.25085504127793e+001°)
5.27229861422747e+004	(-2.71946840414424e+001dB,9.25026323067399e+001°)
5.28445251775104e+004	(-2.72151697871543e+001dB,9.24967288126826e+001°)
5.29663443891581e+004	(-2.72356532785444e+001dB,9.24908398893674e+001°)
5.30884444230912e+004	(-2.72561345261785e+001dB,9.24849654961849e+001°)
5.32108259266717e+004	(-2.72766135404964e+001dB,9.24791055929457e+001°)
5.33334895487544e+004	(-2.72970903320753e+001dB,9.24732601387872e+001°)
5.34564359396894e+004	(-2.73175649113738e+001dB,9.24674290942815e+001°)
