Freq.	V(vo)
2.22843514927026e+02	(-2.31167330437740e-04dB,-1.36101367858875e+01°)
2.23357222283049e+02	(-2.31142984496265e-04dB,-1.36416633798011e+01°)
2.23872113856830e+02	(-2.31120094638393e-04dB,-1.36732637259065e+01°)
2.24388192378273e+02	(-2.31098689327961e-04dB,-1.37049380019333e+01°)
2.24905460583574e+02	(-2.31078797466620e-04dB,-1.37366863860773e+01°)
2.25423921215239e+02	(-2.31060448400590e-04dB,-1.37685090570017e+01°)
2.25943577022094e+02	(-2.31043671917765e-04dB,-1.38004061938387e+01°)
2.26464430759302e+02	(-2.31028498255427e-04dB,-1.38323779761913e+01°)
2.26986485188378e+02	(-2.31014958109892e-04dB,-1.38644245841344e+01°)
2.27509743077203e+02	(-2.31003082653867e-04dB,-1.38965461982168e+01°)
2.28034207200038e+02	(-2.30992903509447e-04dB,-1.39287429994623e+01°)
2.28559880337539e+02	(-2.30984452804052e-04dB,-1.39610151693714e+01°)
2.29086765276773e+02	(-2.30977763129917e-04dB,-1.39933628899228e+01°)
2.29614864811232e+02	(-2.30972867573994e-04dB,-1.40257863435752e+01°)
2.30144181740846e+02	(-2.30969799739164e-04dB,-1.40582857132685e+01°)
2.30674718872003e+02	(-2.30968593706629e-04dB,-1.40908611824257e+01°)
2.31206479017555e+02	(-2.30969284102450e-04dB,-1.41235129349540e+01°)
2.31739464996843e+02	(-2.30971906049332e-04dB,-1.41562411552471e+01°)
2.32273679635706e+02	(-2.30976495210984e-04dB,-1.41890460281860e+01°)
2.32809125766496e+02	(-2.30983087786332e-04dB,-1.42219277391412e+01°)
2.33345806228096e+02	(-2.30991720505661e-04dB,-1.42548864739741e+01°)
2.33883723865931e+02	(-2.31002430668228e-04dB,-1.42879224190384e+01°)
2.34422881531988e+02	(-2.31015256118149e-04dB,-1.43210357611821e+01°)
2.34963282084826e+02	(-2.31030235283941e-04dB,-1.43542266877489e+01°)
2.35504928389596e+02	(-2.31047407138982e-04dB,-1.43874953865797e+01°)
2.36047823318053e+02	(-2.31066811271910e-04dB,-1.44208420460146e+01°)
2.36591969748571e+02	(-2.31088487849011e-04dB,-1.44542668548944e+01°)
2.37137370566161e+02	(-2.31112477631580e-04dB,-1.44877700025620e+01°)
2.37684028662483e+02	(-2.31138822000994e-04dB,-1.45213516788645e+01°)
2.38231946935864e+02	(-2.31167562946174e-04dB,-1.45550120741545e+01°)
2.38781128291313e+02	(-2.31198743087694e-04dB,-1.45887513792919e+01°)
2.39331575640534e+02	(-2.31232405677783e-04dB,-1.46225697856459e+01°)
2.39883291901944e+02	(-2.31268594616719e-04dB,-1.46564674850961e+01°)
2.40436280000689e+02	(-2.31307354454755e-04dB,-1.46904446700347e+01°)
2.40990542868655e+02	(-2.31348730401767e-04dB,-1.47245015333679e+01°)
2.41546083444489e+02	(-2.31392768340749e-04dB,-1.47586382685180e+01°)
2.42102904673613e+02	(-2.31439514845179e-04dB,-1.47928550694246e+01°)
2.42661009508237e+02	(-2.31489017168406e-04dB,-1.48271521305468e+01°)
2.43220400907377e+02	(-2.31541323265830e-04dB,-1.48615296468648e+01°)
2.43781081836870e+02	(-2.31596481802623e-04dB,-1.48959878138813e+01°)
2.44343055269392e+02	(-2.31654542176865e-04dB,-1.49305268276241e+01°)
2.44906324184470e+02	(-2.31715554501228e-04dB,-1.49651468846468e+01°)
2.45470891568498e+02	(-2.31779569636728e-04dB,-1.49998481820315e+01°)
2.46036760414758e+02	(-2.31846639197541e-04dB,-1.50346309173902e+01°)
2.46603933723429e+02	(-2.31916815560657e-04dB,-1.50694952888663e+01°)
2.47172414501608e+02	(-2.31990151875512e-04dB,-1.51044414951372e+01°)
2.47742205763323e+02	(-2.32066702068821e-04dB,-1.51394697354152e+01°)
2.48313310529552e+02	(-2.32146520874464e-04dB,-1.51745802094500e+01°)
2.48885731828234e+02	(-2.32229663825779e-04dB,-1.52097731175301e+01°)
2.49459472694290e+02	(-2.32316187275807e-04dB,-1.52450486604851e+01°)
2.50034536169638e+02	(-2.32406148403084e-04dB,-1.52804070396869e+01°)
2.50610925303206e+02	(-2.32499605234782e-04dB,-1.53158484570523e+01°)
2.51188643150953e+02	(-2.32596616652498e-04dB,-1.53513731150443e+01°)
2.51767692775880e+02	(-2.32697242384535e-04dB,-1.53869812166741e+01°)
2.52348077248052e+02	(-2.32801543063771e-04dB,-1.54226729655033e+01°)
2.52929799644609e+02	(-2.32909580198721e-04dB,-1.54584485656453e+01°)
2.53512863049785e+02	(-2.33021416192830e-04dB,-1.54943082217676e+01°)
2.54097270554925e+02	(-2.33137114379185e-04dB,-1.55302521390935e+01°)
2.54683025258499e+02	(-2.33256739018592e-04dB,-1.55662805234043e+01°)
2.55270130266119e+02	(-2.33380355296680e-04dB,-1.56023935810407e+01°)
2.55858588690559e+02	(-2.33508029376941e-04dB,-1.56385915189053e+01°)
2.56448403651766e+02	(-2.33639828371800e-04dB,-1.56748745444643e+01°)
2.57039578276881e+02	(-2.33775820387942e-04dB,-1.57112428657492e+01°)
2.57632115700252e+02	(-2.33916074514736e-04dB,-1.57476966913596e+01°)
2.58226019063454e+02	(-2.34060660873422e-04dB,-1.57842362304640e+01°)
2.58821291515303e+02	(-2.34209650584319e-04dB,-1.58208616928030e+01°)
2.59417936211876e+02	(-2.34363115820835e-04dB,-1.58575732886902e+01°)
2.60015956316521e+02	(-2.34521129805603e-04dB,-1.58943712290152e+01°)
2.60615354999884e+02	(-2.34683766827845e-04dB,-1.59312557252448e+01°)
2.61216135439915e+02	(-2.34851102265550e-04dB,-1.59682269894257e+01°)
2.61818300821893e+02	(-2.35023212593193e-04dB,-1.60052852341859e+01°)
2.62421854338438e+02	(-2.35200175391374e-04dB,-1.60424306727373e+01°)
2.63026799189532e+02	(-2.35382069374787e-04dB,-1.60796635188775e+01°)
2.63633138582532e+02	(-2.35568974413438e-04dB,-1.61169839869918e+01°)
2.64240875732189e+02	(-2.35760971524929e-04dB,-1.61543922920557e+01°)
2.64850013860664e+02	(-2.35958142913031e-04dB,-1.61918886496362e+01°)
2.65460556197548e+02	(-2.36160571971548e-04dB,-1.62294732758949e+01°)
2.66072505979875e+02	(-2.36368343307454e-04dB,-1.62671463875893e+01°)
2.66685866452142e+02	(-2.36581542760188e-04dB,-1.63049082020753e+01°)
2.67300640866325e+02	(-2.36800257409364e-04dB,-1.63427589373094e+01°)
2.67916832481897e+02	(-2.37024575605636e-04dB,-1.63806988118505e+01°)
2.68534444565845e+02	(-2.37254586970695e-04dB,-1.64187280448625e+01°)
2.69153480392685e+02	(-2.37490382431987e-04dB,-1.64568468561161e+01°)
2.69773943244486e+02	(-2.37732054234286e-04dB,-1.64950554659912e+01°)
2.70395836410878e+02	(-2.37979695956093e-04dB,-1.65333540954790e+01°)
2.71019163189078e+02	(-2.38233402534703e-04dB,-1.65717429661842e+01°)
2.71643926883902e+02	(-2.38493270279712e-04dB,-1.66102223003274e+01°)
2.72270130807785e+02	(-2.38759396889409e-04dB,-1.66487923207468e+01°)
2.72897778280798e+02	(-2.39031881483568e-04dB,-1.66874532509013e+01°)
2.73526872630665e+02	(-2.39310824613089e-04dB,-1.67262053148720e+01°)
2.74157417192782e+02	(-2.39596328275431e-04dB,-1.67650487373645e+01°)
2.74789415310233e+02	(-2.39888495944507e-04dB,-1.68039837437119e+01°)
2.75422870333810e+02	(-2.40187432593831e-04dB,-1.68430105598762e+01°)
2.76057785622028e+02	(-2.40493244712909e-04dB,-1.68821294124511e+01°)
2.76694164541145e+02	(-2.40806040313996e-04dB,-1.69213405286642e+01°)
2.77332010465177e+02	(-2.41125928985134e-04dB,-1.69606441363793e+01°)
2.77971326775922e+02	(-2.41453021882437e-04dB,-1.70000404640986e+01°)
2.78612116862970e+02	(-2.41787431764811e-04dB,-1.70395297409655e+01°)
2.79254384123727e+02	(-2.42129273029636e-04dB,-1.70791121967664e+01°)
2.79898131963430e+02	(-2.42478661705051e-04dB,-1.71187880619334e+01°)
2.80543363795165e+02	(-2.42835715502998e-04dB,-1.71585575675465e+01°)
2.81190083039887e+02	(-2.43200553818256e-04dB,-1.71984209453365e+01°)
2.81838293126439e+02	(-2.43573297778588e-04dB,-1.72383784276864e+01°)
2.82487997491564e+02	(-2.43954070235104e-04dB,-1.72784302476349e+01°)
2.83139199579931e+02	(-2.44342995823012e-04dB,-1.73185766388783e+01°)
2.83791902844149e+02	(-2.44740200965478e-04dB,-1.73588178357728e+01°)
2.84446110744785e+02	(-2.45145813892915e-04dB,-1.73991540733374e+01°)
2.85101826750384e+02	(-2.45559964691205e-04dB,-1.74395855872561e+01°)
2.85759054337488e+02	(-2.45982785308447e-04dB,-1.74801126138804e+01°)
2.86417796990651e+02	(-2.46414409577139e-04dB,-1.75207353902318e+01°)
2.87078058202462e+02	(-2.46854973276869e-04dB,-1.75614541540047e+01°)
2.87739841473560e+02	(-2.47304614110200e-04dB,-1.76022691435681e+01°)
2.88403150312653e+02	(-2.47763471763431e-04dB,-1.76431805979689e+01°)
2.89067988236540e+02	(-2.48231687935529e-04dB,-1.76841887569342e+01°)
2.89734358770125e+02	(-2.48709406345844e-04dB,-1.77252938608739e+01°)
2.90402265446438e+02	(-2.49196772771723e-04dB,-1.77664961508830e+01°)
2.91071711806653e+02	(-2.49693935093838e-04dB,-1.78077958687448e+01°)
2.91742701400109e+02	(-2.50201043293291e-04dB,-1.78491932569329e+01°)
2.92415237784326e+02	(-2.50718249514302e-04dB,-1.78906885586140e+01°)
2.93089324525025e+02	(-2.51245708058427e-04dB,-1.79322820176511e+01°)
2.93764965196146e+02	(-2.51783575463633e-04dB,-1.79739738786051e+01°)
2.94442163379869e+02	(-2.52332010493697e-04dB,-1.80157643867385e+01°)
2.95120922666631e+02	(-2.52891174182567e-04dB,-1.80576537880174e+01°)
2.95801246655147e+02	(-2.53461229855581e-04dB,-1.80996423291145e+01°)
2.96483138952427e+02	(-2.54042343204688e-04dB,-1.81417302574118e+01°)
2.97166603173795e+02	(-2.54634682250844e-04dB,-1.81839178210032e+01°)
2.97851642942911e+02	(-2.55238417450090e-04dB,-1.82262052686974e+01°)
2.98538261891788e+02	(-2.55853721677166e-04dB,-1.82685928500207e+01°)
2.99226463660811e+02	(-2.56480770271800e-04dB,-1.83110808152194e+01°)
2.99916251898757e+02	(-2.57119741086927e-04dB,-1.83536694152631e+01°)
3.00607630262815e+02	(-2.57770814512806e-04dB,-1.83963589018472e+01°)
3.01300602418604e+02	(-2.58434173504988e-04dB,-1.84391495273957e+01°)
3.01995172040194e+02	(-2.59110003640251e-04dB,-1.84820415450643e+01°)
3.02691342810123e+02	(-2.59798493141678e-04dB,-1.85250352087430e+01°)
3.03389118419419e+02	(-2.60499832910482e-04dB,-1.85681307730590e+01°)
3.04088502567620e+02	(-2.61214216565555e-04dB,-1.86113284933797e+01°)
3.04789498962790e+02	(-2.61941840499395e-04dB,-1.86546286258157e+01°)
3.05492111321543e+02	(-2.62682903900301e-04dB,-1.86980314272233e+01°)
3.06196343369060e+02	(-2.63437608775512e-04dB,-1.87415371552079e+01°)
3.06902198839108e+02	(-2.64206160033190e-04dB,-1.87851460681267e+01°)
3.07609681474063e+02	(-2.64988765487238e-04dB,-1.88288584250917e+01°)
3.08318795024927e+02	(-2.65785635914210e-04dB,-1.88726744859729e+01°)
3.09029543251351e+02	(-2.66596985088990e-04dB,-1.89165945114007e+01°)
3.09741929921650e+02	(-2.67423029834950e-04dB,-1.89606187627700e+01°)
3.10455958812827e+02	(-2.68263990045165e-04dB,-1.90047475022419e+01°)
3.11171633710593e+02	(-2.69120088754747e-04dB,-1.90489809927479e+01°)
3.11888958409385e+02	(-2.69991552163996e-04dB,-1.90933194979923e+01°)
3.12607936712387e+02	(-2.70878609695305e-04dB,-1.91377632824556e+01°)
3.13328572431550e+02	(-2.71781494016302e-04dB,-1.91823126113975e+01°)
3.14050869387613e+02	(-2.72700441125694e-04dB,-1.92269677508600e+01°)
3.14774831410123e+02	(-2.73635690362909e-04dB,-1.92717289676707e+01°)
3.15500462337454e+02	(-2.74587484458251e-04dB,-1.93165965294457e+01°)
3.16227766016829e+02	(-2.75556069605236e-04dB,-1.93615707045930e+01°)
3.16956746304341e+02	(-2.76541695485669e-04dB,-1.94066517623156e+01°)
3.17687407064968e+02	(-2.77544615330406e-04dB,-1.94518399726149e+01°)
3.18419752172604e+02	(-2.78565085956969e-04dB,-1.94971356062935e+01°)
3.19153785510067e+02	(-2.79603367834171e-04dB,-1.95425389349592e+01°)
3.19889510969131e+02	(-2.80659725126479e-04dB,-1.95880502310272e+01°)
3.20626932450538e+02	(-2.81734425746097e-04dB,-1.96336697677247e+01°)
3.21366053864023e+02	(-2.82827741394443e-04dB,-1.96793978190930e+01°)
3.22106879128335e+02	(-2.83939947644129e-04dB,-1.97252346599915e+01°)
3.22849412171255e+02	(-2.85071323966934e-04dB,-1.97711805661012e+01°)
3.23593656929619e+02	(-2.86222153792635e-04dB,-1.98172358139274e+01°)
3.24339617349340e+02	(-2.87392724569779e-04dB,-1.98634006808038e+01°)
3.25087297385425e+02	(-2.88583327813903e-04dB,-1.99096754448953e+01°)
3.25836701002000e+02	(-2.89794259198195e-04dB,-1.99560603852020e+01°)
3.26587832172327e+02	(-2.91025818542898e-04dB,-2.00025557815622e+01°)
3.27340694878829e+02	(-2.92278309947433e-04dB,-2.00491619146561e+01°)
3.28095293113110e+02	(-2.93552041801022e-04dB,-2.00958790660095e+01°)
3.28851630875974e+02	(-2.94847326863703e-04dB,-2.01427075179966e+01°)
3.29609712177449e+02	(-2.96164482320342e-04dB,-2.01896475538443e+01°)
3.30369541036806e+02	(-2.97503829856834e-04dB,-2.02366994576355e+01°)
3.31131121482582e+02	(-2.98865695692899e-04dB,-2.02838635143126e+01°)
3.31894457552601e+02	(-3.00250410669854e-04dB,-2.03311400096810e+01°)
3.32659553293995e+02	(-3.01658310318125e-04dB,-2.03785292304130e+01°)
3.33426412763226e+02	(-3.03089734908377e-04dB,-2.04260314640512e+01°)
3.34195040026105e+02	(-3.04545029515172e-04dB,-2.04736469990126e+01°)
3.34965439157818e+02	(-3.06024544102810e-04dB,-2.05213761245914e+01°)
3.35737614242945e+02	(-3.07528633579348e-04dB,-2.05692191309638e+01°)
3.36511569375481e+02	(-3.09057657867011e-04dB,-2.06171763091909e+01°)
3.37287308658859e+02	(-3.10611981975501e-04dB,-2.06652479512228e+01°)
3.38064836205972e+02	(-3.12191976076267e-04dB,-2.07134343499025e+01°)
3.38844156139193e+02	(-3.13798015568095e-04dB,-2.07617357989694e+01°)
3.39625272590399e+02	(-3.15430481142702e-04dB,-2.08101525930632e+01°)
3.40408189700991e+02	(-3.17089758889868e-04dB,-2.08586850277280e+01°)
3.41192911621919e+02	(-3.18776240326385e-04dB,-2.09073333994157e+01°)
3.41979442513699e+02	(-3.20490322523367e-04dB,-2.09560980054905e+01°)
3.42767786546440e+02	(-3.22232408136168e-04dB,-2.10049791442323e+01°)
3.43557947899865e+02	(-3.24002905516261e-04dB,-2.10539771148409e+01°)
3.44349930763328e+02	(-3.25802228760444e-04dB,-2.11030922174398e+01°)
3.45143739335846e+02	(-3.27630797839117e-04dB,-2.11523247530804e+01°)
3.45939377826112e+02	(-3.29489038619449e-04dB,-2.12016750237458e+01°)
3.46736850452522e+02	(-3.31377382997515e-04dB,-2.12511433323552e+01°)
3.47536161443196e+02	(-3.33296268947502e-04dB,-2.13007299827673e+01°)
3.48337315036002e+02	(-3.35246140620091e-04dB,-2.13504352797851e+01°)
3.49140315478576e+02	(-3.37227448438924e-04dB,-2.14002595291597e+01°)
3.49945167028347e+02	(-3.39240649174877e-04dB,-2.14502030375944e+01°)
3.50751873952558e+02	(-3.41286206033841e-04dB,-2.15002661127488e+01°)
3.51560440528288e+02	(-3.43364588758011e-04dB,-2.15504490632433e+01°)
3.52370871042477e+02	(-3.45476273698233e-04dB,-2.16007521986632e+01°)
3.53183169791947e+02	(-3.47621743933612e-04dB,-2.16511758295625e+01°)
3.53997341083424e+02	(-3.49801489335191e-04dB,-2.17017202674690e+01°)
3.54813389233565e+02	(-3.52016006688448e-04dB,-2.17523858248878e+01°)
3.55631318568975e+02	(-3.54265799771443e-04dB,-2.18031728153063e+01°)
3.56451133426234e+02	(-3.56551379456100e-04dB,-2.18540815531978e+01°)
3.57272838151918e+02	(-3.58873263807574e-04dB,-2.19051123540268e+01°)
3.58096437102625e+02	(-3.61231978193249e-04dB,-2.19562655342525e+01°)
3.58921934644995e+02	(-3.63628055371495e-04dB,-2.20075414113338e+01°)
3.59749335155732e+02	(-3.66062035595854e-04dB,-2.20589403037337e+01°)
3.60578643021632e+02	(-3.68534466738508e-04dB,-2.21104625309235e+01°)
3.61409862639602e+02	(-3.71045904374219e-04dB,-2.21621084133877e+01°)
3.62242998416688e+02	(-3.73596911902836e-04dB,-2.22138782726282e+01°)
3.63078054770090e+02	(-3.76188060636126e-04dB,-2.22657724311692e+01°)
3.63915036127196e+02	(-3.78819929951150e-04dB,-2.23177912125615e+01°)
3.64753946925597e+02	(-3.81493107338513e-04dB,-2.23699349413874e+01°)
3.65594791613114e+02	(-3.84208188590465e-04dB,-2.24222039432652e+01°)
3.66437574647822e+02	(-3.86965777853010e-04dB,-2.24745985448538e+01°)
3.67282300498073e+02	(-3.89766487782183e-04dB,-2.25271190738579e+01°)
3.68128973642520e+02	(-3.92610939636671e-04dB,-2.25797658590320e+01°)
3.68977598570139e+02	(-3.95499763428297e-04dB,-2.26325392301858e+01°)
3.69828179780255e+02	(-3.98433598014652e-04dB,-2.26854395181890e+01°)
3.70680721782565e+02	(-4.01413091228363e-04dB,-2.27384670549755e+01°)
3.71535229097161e+02	(-4.04438900020836e-04dB,-2.27916221735492e+01°)
3.72391706254557e+02	(-4.07511690562601e-04dB,-2.28449052079882e+01°)
3.73250157795709e+02	(-4.10632138402484e-04dB,-2.28983164934499e+01°)
3.74110588272042e+02	(-4.13800928566993e-04dB,-2.29518563661762e+01°)
3.74973002245472e+02	(-4.17018755710814e-04dB,-2.30055251634984e+01°)
3.75837404288433e+02	(-4.20286324254774e-04dB,-2.30593232238421e+01°)
3.76703798983897e+02	(-4.23604348500656e-04dB,-2.31132508867323e+01°)
3.77572190925404e+02	(-4.26973552800994e-04dB,-2.31673084927986e+01°)
3.78442584717082e+02	(-4.30394671665214e-04dB,-2.32214963837805e+01°)
3.79314984973670e+02	(-4.33868449931354e-04dB,-2.32758149025319e+01°)
3.80189396320549e+02	(-4.37395642877034e-04dB,-2.33302643930273e+01°)
3.81065823393761e+02	(-4.40977016408542e-04dB,-2.33848452003661e+01°)
3.81944270840035e+02	(-4.44613347158303e-04dB,-2.34395576707784e+01°)
3.82824743316811e+02	(-4.48305422680720e-04dB,-2.34944021516301e+01°)
3.83707245492267e+02	(-4.52054041583402e-04dB,-2.35493789914285e+01°)
3.84591782045341e+02	(-4.55860013668037e-04dB,-2.36044885398272e+01°)
3.85478357665760e+02	(-4.59724160105023e-04dB,-2.36597311476320e+01°)
3.86366977054057e+02	(-4.63647313605209e-04dB,-2.37151071668059e+01°)
3.87257644921605e+02	(-4.67630318538590e-04dB,-2.37706169504751e+01°)
3.88150365990636e+02	(-4.71674031141739e-04dB,-2.38262608529340e+01°)
3.89045144994268e+02	(-4.75779319644223e-04dB,-2.38820392296511e+01°)
3.89941986676531e+02	(-4.79947064466392e-04dB,-2.39379524372742e+01°)
3.90840895792390e+02	(-4.84178158372807e-04dB,-2.39940008336365e+01°)
3.91741877107771e+02	(-4.88473506656531e-04dB,-2.40501847777621e+01°)
3.92644935399587e+02	(-4.92834027294492e-04dB,-2.41065046298715e+01°)
3.93550075455765e+02	(-4.97260651141424e-04dB,-2.41629607513874e+01°)
3.94457302075266e+02	(-5.01754322107412e-04dB,-2.42195535049407e+01°)
3.95366620068115e+02	(-5.06315997329667e-04dB,-2.42762832543762e+01°)
3.96278034255427e+02	(-5.10946647368395e-04dB,-2.43331503647582e+01°)
3.97191549469428e+02	(-5.15647256376645e-04dB,-2.43901552023767e+01°)
3.98107170553484e+02	(-5.20418822318375e-04dB,-2.44472981347532e+01°)
3.99024902362129e+02	(-5.25262357137339e-04dB,-2.45045795306469e+01°)
3.99944749761084e+02	(-5.30178886957797e-04dB,-2.45619997600602e+01°)
4.00866717627290e+02	(-5.35169452283307e-04dB,-2.46195591942451e+01°)
4.01790810848927e+02	(-5.40235108196482e-04dB,-2.46772582057094e+01°)
4.02717034325446e+02	(-5.45376924566464e-04dB,-2.47350971682226e+01°)
4.03645392967592e+02	(-5.50595986239046e-04dB,-2.47930764568221e+01°)
4.04575891697429e+02	(-5.55893393275017e-04dB,-2.48511964478193e+01°)
4.05508535448371e+02	(-5.61270261132576e-04dB,-2.49094575188063e+01°)
4.06443329165199e+02	(-5.66727720895071e-04dB,-2.49678600486616e+01°)
4.07380277804099e+02	(-5.72266919489114e-04dB,-2.50264044175569e+01°)
4.08319386332679e+02	(-5.77889019898825e-04dB,-2.50850910069633e+01°)
4.09260659729997e+02	(-5.83595201402270e-04dB,-2.51439201996576e+01°)
4.10204102986593e+02	(-5.89386659785727e-04dB,-2.52028923797289e+01°)
4.11149721104509e+02	(-5.95264607569521e-04dB,-2.52620079325853e+01°)
4.12097519097317e+02	(-6.01230274262801e-04dB,-2.53212672449600e+01°)
4.13047501990148e+02	(-6.07284906584565e-04dB,-2.53806707049183e+01°)
4.13999674819717e+02	(-6.13429768695306e-04dB,-2.54402187018640e+01°)
4.14954042634349e+02	(-6.19666142461444e-04dB,-2.54999116265463e+01°)
4.15910610494008e+02	(-6.25995327688904e-04dB,-2.55597498710661e+01°)
4.16869383470321e+02	(-6.32418642367319e-04dB,-2.56197338288834e+01°)
4.17830366646608e+02	(-6.38937422937370e-04dB,-2.56798638948237e+01°)
4.18793565117904e+02	(-6.45553024538850e-04dB,-2.57401404650848e+01°)
4.19758983990993e+02	(-6.52266821275137e-04dB,-2.58005639372443e+01°)
4.20726628384430e+02	(-6.59080206465119e-04dB,-2.58611347102656e+01°)
